index,POI_id,longitude,latitude,Unnamed: 0,UserId,VenueId,TimeZone,Latitude,Longitude,Category,City,CountryCode,Time,Date,Local_Time,L1_Category,RegionId,R_Latitude,R_Longitude,#checked_region,active_regionId_1,active_regionId_2,time_sort,Local_Time_True,L1_Category_index,UserId_index,POI_index
10,413ba880f964a5208c1b1fe3,-112.069583,33.451732,9289,19831,413ba880f964a5208c1b1fe3,-420,33.451732,-112.069583,Wings Joint,Phoenix,US,18:32:05,2012407,2012/4/7 18:32,Food,3,33.459221058139526,-112.07305906104652,8,8,-1,2012-04-07 18:32:00,2012-04-07 11:32:00,3,35,10
11,413ba880f964a520a11b1fe3,-112.012525,33.612761,24890,110058,413ba880f964a520a11b1fe3,-420,33.612761,-112.012525,Bar,Phoenix,US,1:59:09,2012408,2012/4/8 1:59,Nightlife Spot,5,33.60813345192308,-111.99399652884615,6,5,-1,2012-04-08 01:59:00,2012-04-07 18:59:00,4,-1,11
12,413ba880f964a520ae1b1fe3,-112.074366,33.435272999999995,30949,179298,413ba880f964a520ae1b1fe3,-420,33.435272999999995,-112.074366,Southern / Soul Food Restaurant,Phoenix,US,22:03:21,2012602,2012/6/2 22:03,Food,3,33.459221058139526,-112.07305906104652,6,3,-1,2012-06-02 22:03:00,2012-06-02 15:03:00,3,-1,12
13,413ba880f964a520b41b1fe3,-112.071453,33.448643,30512,174331,413ba880f964a520b41b1fe3,-420,33.448643,-112.071453,Sports Bar,Phoenix,US,22:37:38,2012407,2012/4/7 22:37,Nightlife Spot,3,33.459221058139526,-112.07305906104652,4,3,4,2012-04-07 22:37:00,2012-04-07 15:37:00,4,-1,13
14,413ba880f964a520b71b1fe3,-112.047348,33.457618,20219,71705,413ba880f964a520b71b1fe3,-420,33.457618,-112.047348,Mexican Restaurant,Phoenix,US,2:03:40,2012422,2012/4/22 2:03,Food,3,33.459221058139526,-112.07305906104652,4,4,-1,2012-04-22 02:03:00,2012-04-21 19:03:00,3,98,14
15,413ba880f964a520c31b1fe3,-112.118742,33.579439,9991,22201,413ba880f964a520c31b1fe3,-420,33.579439,-112.118742,Sports Bar,Phoenix,US,23:13:17,2012408,2012/4/8 23:13,Nightlife Spot,2,33.5951913539823,-112.15487550884956,4,0,-1,2012-04-08 23:13:00,2012-04-08 16:13:00,4,-1,15
16,413ba880f964a520c51b1fe3,-112.08293799999998,33.48733,23232,92745,413ba880f964a520c51b1fe3,-420,33.48733,-112.08293799999998,Mexican Restaurant,Phoenix,US,1:23:30,2012608,2012/6/8 1:23,Food,3,33.459221058139526,-112.07305906104652,5,3,-1,2012-06-08 01:23:00,2012-06-07 18:23:00,3,120,16
17,413ba880f964a520d01b1fe3,-112.063315,33.447369,18132,56585,413ba880f964a520d01b1fe3,-420,33.447369,-112.063315,Southern / Soul Food Restaurant,Phoenix,US,1:28:02,20121110,2012/11/10 1:28,Food,3,33.459221058139526,-112.07305906104652,5,3,-1,2012-11-10 01:28:00,2012-11-09 18:28:00,3,-1,17
18,413ba880f964a520d81b1fe3,-112.071539,33.449613,13445,35443,413ba880f964a520d81b1fe3,-420,33.449613,-112.071539,Bar,Phoenix,US,0:45:20,2012429,2012/4/29 0:45,Nightlife Spot,3,33.459221058139526,-112.07305906104652,6,8,-1,2012-04-29 00:45:00,2012-04-28 17:45:00,4,57,18
19,413ba880f964a520db1b1fe3,-111.973998,33.451369,12371,30936,413ba880f964a520db1b1fe3,-420,33.451369,-111.973998,Gay Bar,Phoenix,US,4:36:30,2012414,2012/4/14 4:36,Nightlife Spot,6,33.41852281040892,-111.9815615464684,7,3,4,2012-04-14 04:36:00,2012-04-13 21:36:00,4,50,19
20,413ba880f964a520e21b1fe3,-112.154004,33.6401,30505,172622,413ba880f964a520e21b1fe3,-420,33.6401,-112.154004,Sports Bar,Phoenix,US,21:15:13,2012505,2012/5/5 21:15,Nightlife Spot,2,33.5951913539823,-112.15487550884956,3,2,-1,2012-05-05 21:15:00,2012-05-05 14:15:00,4,-1,20
21,413ba880f964a520ef1b1fe3,-112.065654,33.449168,33417,224223,413ba880f964a520ef1b1fe3,-420,33.449168,-112.065654,Pizza Place,Phoenix,US,6:16:17,2012428,2012/4/28 6:16,Food,3,33.459221058139526,-112.07305906104652,4,3,-1,2012-04-28 06:16:00,2012-04-27 23:16:00,3,161,21
22,413ba880f964a520f11a1fe3,-112.072225,33.444806,5600,11800,413ba880f964a520f11a1fe3,-420,33.444806,-112.072225,Sports Bar,Phoenix,US,18:43:37,2012413,2012/4/13 18:43,Nightlife Spot,3,33.459221058139526,-112.07305906104652,8,4,-1,2012-04-13 18:43:00,2012-04-13 11:43:00,4,20,22
23,413ba880f964a520f41b1fe3,-112.074223,33.459813,15793,47549,413ba880f964a520f41b1fe3,-420,33.459813,-112.074223,Wine Bar,Phoenix,US,23:54:55,2012414,2012/4/14 23:54,Nightlife Spot,3,33.459221058139526,-112.07305906104652,7,3,-1,2012-04-14 23:54:00,2012-04-14 16:54:00,4,-1,23
24,413ba880f964a520f81a1fe3,-112.064617,33.521742,29477,160152,413ba880f964a520f81a1fe3,-420,33.521742,-112.064617,Karaoke Bar,Phoenix,US,5:29:56,2012408,2012/4/8 5:29,Nightlife Spot,4,33.52096371989529,-112.0698587486911,4,4,-1,2012-04-08 05:29:00,2012-04-07 22:29:00,4,-1,24
25,41463480f964a520b71c1fe3,-112.070289,33.63684600000001,20515,72766,41463480f964a520b71c1fe3,-420,33.63684600000001,-112.070289,Sports Bar,Phoenix,US,1:24:53,2012414,2012/4/14 1:24,Nightlife Spot,8,33.64824537209302,-112.09229006976744,6,3,8,2012-04-14 01:24:00,2012-04-13 18:24:00,4,101,25
26,414b7a80f964a520d01c1fe3,-112.074053,33.500469,16291,48765,414b7a80f964a520d01c1fe3,-420,33.500469,-112.074053,Coffee Shop,Phoenix,US,21:02:20,2012403,2012/4/3 21:02,Drink,4,33.52096371989529,-112.0698587486911,5,4,-1,2012-04-03 21:02:00,2012-04-03 14:02:00,2,75,26
27,42474900f964a52084201fe3,-112.161211,33.608982,8850,18884,42474900f964a52084201fe3,-420,33.608982,-112.161211,University,Phoenix,US,18:53:44,2012403,2012/4/3 18:53,College & University,2,33.5951913539823,-112.15487550884956,8,4,-1,2012-04-03 18:53:00,2012-04-03 11:53:00,1,33,27
28,42f6a080f964a520d0261fe3,-112.166084,33.638726,3420,4134,42f6a080f964a520d0261fe3,-420,33.638726,-112.166084,Bar,Phoenix,US,3:45:53,2012414,2012/4/14 3:45,Nightlife Spot,2,33.5951913539823,-112.15487550884956,5,6,-1,2012-04-14 03:45:00,2012-04-13 20:45:00,4,-1,28
29,4303cf80f964a52013271fe3,-111.983728,33.60250300000001,6344,12164,4303cf80f964a52013271fe3,-420,33.60250300000001,-111.983728,Mall,Phoenix,US,17:25:57,2012404,2012/4/4 17:25,Shop & Service,5,33.60813345192308,-111.99399652884615,3,8,5,2012-04-04 17:25:00,2012-04-04 10:25:00,8,22,29
30,449e9fb9f964a520c0341fe3,-112.003066,33.435624,15860,47925,449e9fb9f964a520c0341fe3,-420,33.435624,-112.003066,Airport,Phoenix,US,18:20:05,2012403,2012/4/3 18:20,Travel & Transport,6,33.41852281040892,-111.9815615464684,1,6,-1,2012-04-03 18:20:00,2012-04-03 11:20:00,9,-1,30
31,44c8c318f964a520ed351fe3,-112.073432,33.491616,34964,255780,44c8c318f964a520ed351fe3,-420,33.491616,-112.073432,American Restaurant,Phoenix,US,4:08:28,2012408,2012/4/8 4:08,Food,4,33.52096371989529,-112.0698587486911,4,6,-1,2012-04-08 04:08:00,2012-04-07 21:08:00,3,-1,31
32,44e09b30f964a520fd361fe3,-112.01408,33.5112,28911,156255,44e09b30f964a520fd361fe3,-420,33.5112,-112.01408,Burger Joint,Phoenix,US,2:44:16,2012415,2012/4/15 2:44,Food,1,33.4931607434555,-112.00071044502614,4,3,-1,2012-04-15 02:44:00,2012-04-14 19:44:00,3,-1,32
33,44e0a40bf964a52005371fe3,-111.964974,33.385371,31746,190839,44e0a40bf964a52005371fe3,-420,33.385371,-111.964974,Arcade,Phoenix,US,1:13:20,2012528,2012/5/28 1:13,Arts & Entertainment,6,33.41852281040892,-111.9815615464684,5,2,-1,2012-05-28 01:13:00,2012-05-27 18:13:00,0,-1,33
34,44e119a0f964a52014371fe3,-112.064652,33.50273,3767,5266,44e119a0f964a52014371fe3,-420,33.50273,-112.064652,Gay Bar,Phoenix,US,3:10:16,2012404,2012/4/4 3:10,Nightlife Spot,4,33.52096371989529,-112.0698587486911,6,4,-1,2012-04-04 03:10:00,2012-04-03 20:10:00,4,13,34
35,4651c0a2f964a520dd461fe3,-112.124298,33.666746999999994,8163,18320,4651c0a2f964a520dd461fe3,-420,33.666746999999994,-112.124298,Coffee Shop,Phoenix,US,19:45:43,2012417,2012/4/17 19:45,Drink,8,33.64824537209302,-112.09229006976744,5,4,8,2012-04-17 19:45:00,2012-04-17 12:45:00,2,29,35
36,46604c34f964a5205f471fe3,-112.069473,33.458692,16408,48796,46604c34f964a5205f471fe3,-420,33.458692,-112.069473,Art Gallery,Phoenix,US,4:44:32,2012505,2012/5/5 4:44,Arts & Entertainment,3,33.459221058139526,-112.07305906104652,8,3,7,2012-05-05 04:44:00,2012-05-04 21:44:00,0,76,36
37,466827eaf964a5208c471fe3,-112.067767,33.458228000000005,29993,168236,466827eaf964a5208c471fe3,-420,33.458228000000005,-112.067767,Bar,Phoenix,US,4:24:37,2012414,2012/4/14 4:24,Nightlife Spot,3,33.459221058139526,-112.07305906104652,4,3,-1,2012-04-14 04:24:00,2012-04-13 21:24:00,4,-1,37
38,4729fd2af964a520e94b1fe3,-112.043185,33.545219,27094,134187,4729fd2af964a520e94b1fe3,-420,33.545219,-112.043185,Mexican Restaurant,Phoenix,US,2:32:20,2012422,2012/4/22 2:32,Food,4,33.52096371989529,-112.0698587486911,6,8,-1,2012-04-22 02:32:00,2012-04-21 19:32:00,3,-1,38
39,472eda7ef964a520094c1fe3,-112.066748,33.445515,11546,26253,472eda7ef964a520094c1fe3,-420,33.445515,-112.066748,Baseball Stadium,Phoenix,US,21:54:54,2012403,2012/4/3 21:54,Arts & Entertainment,3,33.459221058139526,-112.07305906104652,6,3,-1,2012-04-03 21:54:00,2012-04-03 14:54:00,0,46,39
40,472edc25f964a5200a4c1fe3,-112.072349,33.457457,32832,212504,472edc25f964a5200a4c1fe3,-420,33.457457,-112.072349,Breakfast Spot,Phoenix,US,14:16:54,2012406,2012/4/6 14:16,Food,3,33.459221058139526,-112.07305906104652,4,3,-1,2012-04-06 14:16:00,2012-04-06 07:16:00,3,-1,40
41,472f0b7ff964a520104c1fe3,-111.955369,33.448946,12022,28379,472f0b7ff964a520104c1fe3,-420,33.448946,-111.955369,Baseball Stadium,Phoenix,US,13:52:14,2012406,2012/4/6 13:52,Arts & Entertainment,6,33.41852281040892,-111.9815615464684,5,6,-1,2012-04-06 13:52:00,2012-04-06 06:52:00,0,49,41
42,472f0d5df964a520114c1fe3,-112.013512,33.510556,15478,46745,472f0d5df964a520114c1fe3,-420,33.510556,-112.013512,Ice Cream Shop,Phoenix,US,3:56:50,2012517,2012/5/17 3:56,Food,1,33.4931607434555,-112.00071044502614,7,4,-1,2012-05-17 03:56:00,2012-05-16 20:56:00,3,70,42
43,472f0debf964a520124c1fe3,-112.069194,33.453571999999994,22560,90264,472f0debf964a520124c1fe3,-420,33.453571999999994,-112.069194,Multiplex,Phoenix,US,4:52:36,2012408,2012/4/8 4:52,Arts & Entertainment,3,33.459221058139526,-112.07305906104652,3,3,-1,2012-04-08 04:52:00,2012-04-07 21:52:00,0,-1,43
44,472f0ea0f964a520134c1fe3,-112.094372,33.521109,13604,37357,472f0ea0f964a520134c1fe3,-420,33.521109,-112.094372,Movie Theater,Phoenix,US,1:41:00,2012412,2012/4/12 1:41,Arts & Entertainment,4,33.52096371989529,-112.0698587486911,5,6,-1,2012-04-12 01:41:00,2012-04-11 18:41:00,0,60,44
45,473077ddf964a520204c1fe3,-112.152514,33.639683000000005,34359,241272,473077ddf964a520204c1fe3,-420,33.639683000000005,-112.152514,Bagel Shop,Phoenix,US,15:16:28,2012529,2012/5/29 15:16,Food,2,33.5951913539823,-112.15487550884956,3,2,-1,2012-05-29 15:16:00,2012-05-29 08:16:00,3,-1,45
46,47398593f964a520514c1fe3,-112.043705,33.508992,15725,47143,47398593f964a520514c1fe3,-420,33.508992,-112.043705,American Restaurant,Phoenix,US,20:42:32,2012512,2012/5/12 20:42,Food,4,33.52096371989529,-112.0698587486911,7,1,-1,2012-05-12 20:42:00,2012-05-12 13:42:00,3,72,46
47,47e9a02ef964a5205f4e1fe3,-112.015334,33.466021999999995,17361,54383,47e9a02ef964a5205f4e1fe3,-420,33.466021999999995,-112.015334,Gay Bar,Phoenix,US,5:23:51,2012414,2012/4/14 5:23,Nightlife Spot,1,33.4931607434555,-112.00071044502614,8,4,-1,2012-04-14 05:23:00,2012-04-13 22:23:00,4,82,47
48,48ba73f9f964a520ca511fe3,-112.066129,33.448819,31987,199757,48ba73f9f964a520ca511fe3,-420,33.448819,-112.066129,Science Museum,Phoenix,US,15:36:50,2012611,2012/6/11 15:36,Arts & Entertainment,3,33.459221058139526,-112.07305906104652,6,2,-1,2012-06-11 15:36:00,2012-06-11 08:36:00,0,-1,48
49,48ba760cf964a520cb511fe3,-111.944598,33.46244,34959,255780,48ba760cf964a520cb511fe3,-420,33.46244,-111.944598,Garden,Phoenix,US,23:58:37,2012410,2012/4/10 23:58,Outdoors & Recreation,6,33.41852281040892,-111.9815615464684,4,6,-1,2012-04-10 23:58:00,2012-04-10 16:58:00,5,-1,49
50,4a2f4efff964a520c0981fe3,-112.053599,33.570124,2179,1193,4a2f4efff964a520c0981fe3,-420,33.570124,-112.053599,Home (private),Phoenix,US,17:59:46,2012513,2012/5/13 17:59,Residence,4,33.52096371989529,-112.0698587486911,7,4,-1,2012-05-13 17:59:00,2012-05-13 10:59:00,7,5,50
51,4a3020daf964a52024991fe3,-112.070086,33.452396,4855,7468,4a3020daf964a52024991fe3,-420,33.452396,-112.070086,Hotel,Phoenix,US,4:19:14,2012411,2012/4/11 4:19,Travel & Transport,3,33.459221058139526,-112.07305906104652,2,3,-1,2012-04-11 04:19:00,2012-04-10 21:19:00,9,-1,51
52,4a3260c4f964a520449a1fe3,-112.094291,33.68450900000001,15945,47979,4a3260c4f964a520449a1fe3,-420,33.68450900000001,-112.094291,Office,Phoenix,US,13:48:39,2012404,2012/4/4 13:48,Professional & Other Places,8,33.64824537209302,-112.09229006976744,6,4,-1,2012-04-04 13:48:00,2012-04-04 06:48:00,6,73,52
53,4a32c3b1f964a5208b9a1fe3,-112.060922,33.572303000000005,25139,111120,4a32c3b1f964a5208b9a1fe3,-420,33.572303000000005,-112.060922,Grocery Store,Phoenix,US,23:21:41,2012409,2012/4/9 23:21,Shop & Service,4,33.52096371989529,-112.0698587486911,8,4,-1,2012-04-09 23:21:00,2012-04-09 16:21:00,8,-1,53
54,4a332e5df964a5200e9b1fe3,-111.965468,33.385264,24257,101032,4a332e5df964a5200e9b1fe3,-420,33.385264,-111.965468,Multiplex,Phoenix,US,3:49:46,2012421,2012/4/21 3:49,Arts & Entertainment,6,33.41852281040892,-111.9815615464684,3,3,-1,2012-04-21 03:49:00,2012-04-20 20:49:00,0,-1,54
55,4a336759f964a5202b9b1fe3,-112.079218,33.491074,30806,177203,4a336759f964a5202b9b1fe3,-420,33.491074,-112.079218,Hotel,Phoenix,US,21:18:02,2012602,2012/6/2 21:18,Travel & Transport,4,33.52096371989529,-112.0698587486911,4,3,-1,2012-06-02 21:18:00,2012-06-02 14:18:00,9,-1,55
56,4a358186f964a520139d1fe3,-112.18734,33.637685999999995,22633,90563,4a358186f964a520139d1fe3,-420,33.637685999999995,-112.18734,Sports Bar,Phoenix,US,4:31:32,2012806,2012/8/6 4:31,Nightlife Spot,2,33.5951913539823,-112.15487550884956,7,5,-1,2012-08-06 04:31:00,2012-08-05 21:31:00,4,115,56
57,4a36a0d2f964a520c49d1fe3,-112.099548,33.48525,32424,206521,4a36a0d2f964a520c49d1fe3,-420,33.48525,-112.099548,Bank,Phoenix,US,4:24:17,2012411,2012/4/11 4:24,Shop & Service,3,33.459221058139526,-112.07305906104652,6,3,-1,2012-04-11 04:24:00,2012-04-10 21:24:00,8,157,57
58,4a36a589f964a520ca9d1fe3,-112.168343,33.46091,16727,50807,4a36a589f964a520ca9d1fe3,-420,33.46091,-112.168343,Convenience Store,Phoenix,US,20:08:30,2012412,2012/4/12 20:08,Shop & Service,7,33.447427633663374,-112.1794503861386,8,1,-1,2012-04-12 20:08:00,2012-04-12 13:08:00,8,78,58
59,4a384af6f964a520de9e1fe3,-112.185125,33.639156,34974,256082,4a384af6f964a520de9e1fe3,-420,33.639156,-112.185125,Bar,Phoenix,US,0:52:26,2012413,2012/4/13 0:52,Nightlife Spot,2,33.5951913539823,-112.15487550884956,7,2,-1,2012-04-13 00:52:00,2012-04-12 17:52:00,4,-1,59
60,4a3854cbf964a520e99e1fe3,-111.948838,33.431816999999995,17714,55540,4a3854cbf964a520e99e1fe3,-420,33.431816999999995,-111.948838,Performing Arts Venue,Phoenix,US,0:02:51,2012526,2012/5/26 0:02,Arts & Entertainment,6,33.41852281040892,-111.9815615464684,2,6,-1,2012-05-26 00:02:00,2012-05-25 17:02:00,0,84,60
61,4a395979f964a5205d9f1fe3,-112.027738,33.510252,8834,18884,4a395979f964a5205d9f1fe3,-420,33.510252,-112.027738,New American Restaurant,Phoenix,US,19:08:18,2012411,2012/4/11 19:08,Food,1,33.4931607434555,-112.00071044502614,8,4,-1,2012-04-11 19:08:00,2012-04-11 12:08:00,3,33,61
62,4a3c61d2f964a52077a11fe3,-112.047222,33.523920000000004,26934,131173,4a3c61d2f964a52077a11fe3,-420,33.523920000000004,-112.047222,Southern / Soul Food Restaurant,Phoenix,US,1:06:17,2012408,2012/4/8 1:06,Food,4,33.52096371989529,-112.0698587486911,4,6,-1,2012-04-08 01:06:00,2012-04-07 18:06:00,3,-1,62
63,4a3d3399f964a520f2a11fe3,-112.056242,33.55271,7710,17128,4a3d3399f964a520f2a11fe3,-420,33.55271,-112.056242,Gas Station / Garage,Phoenix,US,15:26:19,2012427,2012/4/27 15:26,Shop & Service,4,33.52096371989529,-112.0698587486911,9,3,5,2012-04-27 15:26:00,2012-04-27 08:26:00,8,27,63
64,4a3d9447f964a52077a21fe3,-112.028619,33.510539,30734,176819,4a3d9447f964a52077a21fe3,-420,33.510539,-112.028619,Electronics Store,Phoenix,US,22:33:04,2012413,2012/4/13 22:33,Shop & Service,1,33.4931607434555,-112.00071044502614,6,1,-1,2012-04-13 22:33:00,2012-04-13 15:33:00,8,-1,64
65,4a3d9cdaf964a5208ba21fe3,-111.949053,33.451853,34382,241471,4a3d9cdaf964a5208ba21fe3,-420,33.451853,-111.949053,Zoo,Phoenix,US,15:21:50,2012407,2012/4/7 15:21,Arts & Entertainment,6,33.41852281040892,-111.9815615464684,2,0,-1,2012-04-07 15:21:00,2012-04-07 08:21:00,0,-1,65
66,4a3e8accf964a52009a31fe3,-112.080604,33.480043,15173,45067,4a3e8accf964a52009a31fe3,-420,33.480043,-112.080604,Diner,Phoenix,US,15:23:28,2012415,2012/4/15 15:23,Food,3,33.459221058139526,-112.07305906104652,8,4,3,2012-04-15 15:23:00,2012-04-15 08:23:00,3,67,66
67,4a3eb5ccf964a52055a31fe3,-112.073128,33.467583000000005,10001,22237,4a3eb5ccf964a52055a31fe3,-420,33.467583000000005,-112.073128,Art Gallery,Phoenix,US,2:47:07,2012412,2012/4/12 2:47,Arts & Entertainment,3,33.459221058139526,-112.07305906104652,3,6,-1,2012-04-12 02:47:00,2012-04-11 19:47:00,0,-1,67
68,4a3fdf4cf964a52004a41fe3,-112.079923,33.454991,34483,241658,4a3fdf4cf964a52004a41fe3,-420,33.454991,-112.079923,Pizza Place,Phoenix,US,17:58:50,2012414,2012/4/14 17:58,Food,3,33.459221058139526,-112.07305906104652,4,5,-1,2012-04-14 17:58:00,2012-04-14 10:58:00,3,-1,68
69,4a417184f964a52050a51fe3,-112.262077,33.539034,27064,134169,4a417184f964a52050a51fe3,-420,33.539034,-112.262077,Sporting Goods Shop,Phoenix,US,22:24:46,2012414,2012/4/14 22:24,Shop & Service,0,33.5040619112426,-112.25862841420118,5,4,-1,2012-04-14 22:24:00,2012-04-14 15:24:00,8,-1,69
70,4a418b08f964a52068a51fe3,-112.075009,33.483429,5289,11185,4a418b08f964a52068a51fe3,-420,33.483429,-112.075009,Thai Restaurant,Phoenix,US,2:59:02,2012412,2012/4/12 2:59,Food,3,33.459221058139526,-112.07305906104652,9,4,-1,2012-04-12 02:59:00,2012-04-11 19:59:00,3,19,70
71,4a418de3f964a5206ba51fe3,-112.074709,33.48393,7618,17128,4a418de3f964a5206ba51fe3,-420,33.48393,-112.074709,Juice Bar,Phoenix,US,2:14:07,2012411,2012/4/11 2:14,Drink,3,33.459221058139526,-112.07305906104652,9,3,5,2012-04-11 02:14:00,2012-04-10 19:14:00,2,27,71
72,4a4256b0f964a520c2a51fe3,-112.064937,33.558823,11376,26121,4a4256b0f964a520c2a51fe3,-420,33.558823,-112.064937,Convenience Store,Phoenix,US,23:21:59,2012504,2012/5/4 23:21,Shop & Service,4,33.52096371989529,-112.0698587486911,8,8,4,2012-05-04 23:21:00,2012-05-04 16:21:00,8,45,72
73,4a429f4df964a5200aa61fe3,-112.065457,33.449539,27627,138939,4a429f4df964a5200aa61fe3,-420,33.449539,-112.065457,Pub,Phoenix,US,3:03:19,2012422,2012/4/22 3:03,Nightlife Spot,3,33.459221058139526,-112.07305906104652,3,3,-1,2012-04-22 03:03:00,2012-04-21 20:03:00,4,-1,73
74,4a440fe8f964a52018a71fe3,-112.038814,33.510303,2505,1816,4a440fe8f964a52018a71fe3,-420,33.510303,-112.038814,Post Office,Phoenix,US,4:50:45,2012611,2012/6/11 4:50,Professional & Other Places,4,33.52096371989529,-112.0698587486911,6,3,-1,2012-06-11 04:50:00,2012-06-10 21:50:00,6,8,74
75,4a44539df964a52075a71fe3,-112.073041,33.449018,34920,255779,4a44539df964a52075a71fe3,-420,33.449018,-112.073041,Lounge,Phoenix,US,2:18:40,2012414,2012/4/14 2:18,Nightlife Spot,3,33.459221058139526,-112.07305906104652,4,4,-1,2012-04-14 02:18:00,2012-04-13 19:18:00,4,-1,75
76,4a44f633f964a5209fa71fe3,-112.065536,33.465338,6940,13815,4a44f633f964a5209fa71fe3,-420,33.465338,-112.065536,Fast Food Restaurant,Phoenix,US,16:36:12,2012404,2012/4/4 16:36,Food,3,33.459221058139526,-112.07305906104652,7,3,-1,2012-04-04 16:36:00,2012-04-04 09:36:00,3,24,76
77,4a44fe95f964a520a4a71fe3,-112.039373,33.506221999999994,2491,1816,4a44fe95f964a520a4a71fe3,-420,33.506221999999994,-112.039373,Car Wash,Phoenix,US,21:47:28,2012505,2012/5/5 21:47,Shop & Service,4,33.52096371989529,-112.0698587486911,6,3,-1,2012-05-05 21:47:00,2012-05-05 14:47:00,8,8,77
78,4a465d77f964a520c1a81fe3,-112.072336,33.455872,6798,13301,4a465d77f964a520c1a81fe3,-420,33.455872,-112.072336,Pub,Phoenix,US,6:49:02,2012424,2012/4/24 6:49,Nightlife Spot,3,33.459221058139526,-112.07305906104652,5,3,4,2012-04-24 06:49:00,2012-04-23 23:49:00,4,23,78
79,4a46624ff964a520cba81fe3,-112.028908,33.51027,26843,130716,4a46624ff964a520cba81fe3,-420,33.51027,-112.028908,Bakery,Phoenix,US,19:24:12,2012425,2012/4/25 19:24,Food,1,33.4931607434555,-112.00071044502614,6,2,4,2012-04-25 19:24:00,2012-04-25 12:24:00,3,132,79
80,4a46d6f7f964a5208ea91fe3,-112.07222,33.509996,14309,39360,4a46d6f7f964a5208ea91fe3,-420,33.509996,-112.07222,Grocery Store,Phoenix,US,1:06:55,2012410,2012/4/10 1:06,Shop & Service,4,33.52096371989529,-112.0698587486911,7,4,-1,2012-04-10 01:06:00,2012-04-09 18:06:00,8,62,80
